origin,year,month,day,hour,temp,wind_speed,precip,visib,time_hour
JFK,2013,5,9,0,55.04,8.05546,0,10,09/05/2013 00:00
JFK,2013,5,9,1,55.94,8.05546,0,1,09/05/2013 01:00
JFK,2013,5,9,2,55.04,6.90468,0,0.25,09/05/2013 02:00
JFK,2013,5,9,3,55.4,8.05546,0,8,09/05/2013 03:00
JFK,2013,5,9,4,55.04,6.90468,0,7,09/05/2013 04:00
JFK,2013,5,9,5,55.94,4.60312,0,10,09/05/2013 05:00
JFK,2013,5,9,6,57.02,8.05546,0,8,09/05/2013 06:00
JFK,2013,5,9,7,57.2,10.35702,0,7,09/05/2013 07:00
JFK,2013,5,9,8,57.92,12.65858,0,0.25,09/05/2013 08:00
JFK,2013,5,9,9,59,10.35702,0,1,09/05/2013 09:00
JFK,2013,5,9,10,59,5.7539,0,1,09/05/2013 10:00
JFK,2013,5,9,11,60.8,5.7539,0,3,09/05/2013 11:00
JFK,2013,5,9,12,62.06,4.60312,0,7,09/05/2013 12:00
JFK,2013,5,9,13,66.02,11.5078,0,9,09/05/2013 13:00
JFK,2013,5,9,14,69.08,13.80936,0,10,09/05/2013 14:00
JFK,2013,5,9,15,66.02,12.65858,0,10,09/05/2013 15:00
JFK,2013,5,9,16,66.02,4.60312,0,10,09/05/2013 16:00
JFK,2013,5,9,17,60.98,12.65858,0,10,09/05/2013 17:00
JFK,2013,5,9,18,62.06,8.05546,0,10,09/05/2013 18:00
JFK,2013,5,9,19,60.08,9.20624,0,10,09/05/2013 19:00
JFK,2013,5,9,20,57.92,6.90468,0,10,09/05/2013 20:00
JFK,2013,5,9,21,57.92,4.60312,0,10,09/05/2013 21:00
JFK,2013,5,9,22,57.92,0,0,10,09/05/2013 22:00
JFK,2013,5,9,23,55.94,0,0,10,09/05/2013 23:00
JFK,2013,5,10,0,57.02,6.90468,0,10,10/05/2013 00:00
JFK,2013,5,10,1,55.94,5.7539,0,10,10/05/2013 01:00
JFK,2013,5,10,2,57.02,6.90468,0,10,10/05/2013 02:00
JFK,2013,5,10,3,55.04,4.60312,0,9,10/05/2013 03:00
JFK,2013,5,10,4,53.96,5.7539,0,9,10/05/2013 04:00
JFK,2013,5,10,5,55.94,5.7539,0,6,10/05/2013 05:00
JFK,2013,5,10,6,59,10.35702,0,7,10/05/2013 06:00
JFK,2013,5,10,7,62.06,4.60312,0,8,10/05/2013 07:00
JFK,2013,5,10,8,66.02,0,0,8,10/05/2013 08:00
JFK,2013,5,10,9,69.98,5.7539,0,10,10/05/2013 09:00
JFK,2013,5,10,10,71.06,4.60312,0,10,10/05/2013 10:00
JFK,2013,5,10,11,71.96,11.5078,0,10,10/05/2013 11:00
JFK,2013,5,10,12,73.94,9.20624,0,10,10/05/2013 12:00
JFK,2013,5,10,13,75.92,10.35702,0,10,10/05/2013 13:00
JFK,2013,5,10,14,73.04,16.11092,0,10,10/05/2013 14:00
JFK,2013,5,10,15,71.06,17.2617,0,10,10/05/2013 15:00
JFK,2013,5,10,16,68,14.96014,0,10,10/05/2013 16:00
JFK,2013,5,10,17,64.94,19.56326,0,10,10/05/2013 17:00
JFK,2013,5,10,18,62.96,18.41248,0,10,10/05/2013 18:00
JFK,2013,5,10,19,62.06,18.41248,0,10,10/05/2013 19:00
JFK,2013,5,10,20,62.06,18.41248,0,10,10/05/2013 20:00
JFK,2013,5,10,21,59,4.60312,0,10,10/05/2013 21:00
JFK,2013,5,10,22,57.92,6.90468,0,10,10/05/2013 22:00
JFK,2013,5,10,23,60.08,6.90468,0,10,10/05/2013 23:00
JFK,2013,5,11,0,60.08,6.90468,0,9,11/05/2013 00:00
JFK,2013,5,11,1,60.8,6.90468,0,10,11/05/2013 01:00
JFK,2013,5,11,2,62.06,6.90468,0.13,5,11/05/2013 02:00
JFK,2013,5,11,3,62.06,6.90468,0.03,5,11/05/2013 03:00
JFK,2013,5,11,4,60.98,12.65858,0,5,11/05/2013 04:00
JFK,2013,5,11,5,60.98,11.5078,0.01,5,11/05/2013 05:00
JFK,2013,5,11,6,60.08,16.11092,0.01,10,11/05/2013 06:00
JFK,2013,5,11,7,60.08,18.41248,0,10,11/05/2013 07:00
JFK,2013,5,11,8,60.98,13.80936,0.02,5,11/05/2013 08:00
JFK,2013,5,11,9,60.98,19.56326,0.03,9,11/05/2013 09:00
JFK,2013,5,11,10,60.8,25.31716,0.03,2,11/05/2013 10:00
JFK,2013,5,11,11,60.98,26.46794,0,3,11/05/2013 11:00
JFK,2013,5,11,12,60.98,23.0156,0,3,11/05/2013 12:00
JFK,2013,5,11,13,62.6,19.56326,0,5,11/05/2013 13:00
JFK,2013,5,11,14,62.06,16.11092,0,6,11/05/2013 14:00
JFK,2013,5,11,15,60.08,20.71404,0,7,11/05/2013 15:00
JFK,2013,5,11,16,62.06,25.31716,0.07,6,11/05/2013 16:00
JFK,2013,5,11,17,60.98,12.65858,0.06,6,11/05/2013 17:00
JFK,2013,5,11,18,60.98,11.5078,0,6,11/05/2013 18:00
JFK,2013,5,11,19,60.98,4.60312,0,8,11/05/2013 19:00
JFK,2013,5,11,20,60.08,9.20624,0,6,11/05/2013 20:00
JFK,2013,5,11,21,60.08,10.35702,0,6,11/05/2013 21:00
JFK,2013,5,11,22,60.08,6.90468,0,6,11/05/2013 22:00
JFK,2013,5,11,23,60.98,6.90468,0,6,11/05/2013 23:00
JFK,2013,5,12,0,60.08,6.90468,0,6,12/05/2013 00:00
JFK,2013,5,12,1,62.06,11.5078,0,10,12/05/2013 01:00
JFK,2013,5,12,2,62.06,10.35702,0,10,12/05/2013 02:00
JFK,2013,5,12,3,62.06,9.20624,0,10,12/05/2013 03:00
JFK,2013,5,12,4,60.98,6.90468,0,10,12/05/2013 04:00
JFK,2013,5,12,5,60.98,10.35702,0,10,12/05/2013 05:00
JFK,2013,5,12,6,59,8.05546,0.01,10,12/05/2013 06:00
JFK,2013,5,12,7,57.02,13.80936,0.01,10,12/05/2013 07:00
JFK,2013,5,12,8,59,17.2617,0,10,12/05/2013 08:00
JFK,2013,5,12,9,62.96,14.96014,0,10,12/05/2013 09:00
JFK,2013,5,12,10,64.94,14.96014,0,10,12/05/2013 10:00
JFK,2013,5,12,11,69.08,14.96014,0,10,12/05/2013 11:00
JFK,2013,5,12,12,68,21.86482,0,10,12/05/2013 12:00
JFK,2013,5,12,13,69.08,21.86482,0,10,12/05/2013 13:00
JFK,2013,5,12,14,68,17.2617,0,10,12/05/2013 14:00
JFK,2013,5,12,15,66.02,24.16638,0,10,12/05/2013 15:00
JFK,2013,5,12,16,66.02,27.61872,0,10,12/05/2013 16:00
JFK,2013,5,12,17,64.04,28.7695,0,10,12/05/2013 17:00
JFK,2013,5,12,18,62.06,24.16638,0,10,12/05/2013 18:00
JFK,2013,5,12,19,60.08,26.46794,0,10,12/05/2013 19:00
JFK,2013,5,12,20,57.92,23.0156,0,10,12/05/2013 20:00
JFK,2013,5,12,21,57.02,23.0156,0,10,12/05/2013 21:00
JFK,2013,5,12,22,53.96,33.37262,0,10,12/05/2013 22:00
JFK,2013,5,12,23,53.06,21.86482,0,10,12/05/2013 23:00
JFK,2013,5,13,0,51.98,17.2617,0,10,13/05/2013 00:00
JFK,2013,5,13,1,51.08,18.41248,0,10,13/05/2013 01:00
JFK,2013,5,13,2,48.92,17.2617,0,10,13/05/2013 02:00
JFK,2013,5,13,3,48.02,19.56326,0,10,13/05/2013 03:00
JFK,2013,5,13,4,46.94,14.96014,0,10,13/05/2013 04:00
JFK,2013,5,13,5,46.94,14.96014,0,10,13/05/2013 05:00
JFK,2013,5,13,6,48.92,16.11092,0,10,13/05/2013 06:00
JFK,2013,5,13,7,50,14.96014,0,10,13/05/2013 07:00
JFK,2013,5,13,8,51.08,17.2617,0,10,13/05/2013 08:00
JFK,2013,5,13,9,53.06,21.86482,0,10,13/05/2013 09:00
JFK,2013,5,13,10,55.04,16.11092,0,10,13/05/2013 10:00
JFK,2013,5,13,11,55.94,20.71404,0,10,13/05/2013 11:00
JFK,2013,5,13,12,55.94,24.16638,0,10,13/05/2013 12:00
JFK,2013,5,13,13,55.94,18.41248,0,10,13/05/2013 13:00
JFK,2013,5,13,14,55.04,19.56326,0,10,13/05/2013 14:00
JFK,2013,5,13,15,55.04,17.2617,0,10,13/05/2013 15:00
JFK,2013,5,13,16,53.96,18.41248,0,10,13/05/2013 16:00
JFK,2013,5,13,17,55.04,13.80936,0,10,13/05/2013 17:00
JFK,2013,5,13,18,53.06,11.5078,0,10,13/05/2013 18:00
JFK,2013,5,13,19,51.98,13.80936,0,10,13/05/2013 19:00
JFK,2013,5,13,20,51.08,16.11092,0,10,13/05/2013 20:00
JFK,2013,5,13,21,48.92,11.5078,0,10,13/05/2013 21:00
JFK,2013,5,13,22,48.92,12.65858,0,10,13/05/2013 22:00
JFK,2013,5,13,23,46.94,12.65858,0,10,13/05/2013 23:00
JFK,2013,5,14,0,46.94,11.5078,0,10,14/05/2013 00:00
JFK,2013,5,14,1,46.04,10.35702,0,10,14/05/2013 01:00
JFK,2013,5,14,2,44.96,13.80936,0,10,14/05/2013 02:00
JFK,2013,5,14,3,44.96,10.35702,0,10,14/05/2013 03:00
JFK,2013,5,14,4,44.06,8.05546,0,10,14/05/2013 04:00
JFK,2013,5,14,5,44.06,13.80936,0,10,14/05/2013 05:00
JFK,2013,5,14,6,44.96,13.80936,0,10,14/05/2013 06:00
JFK,2013,5,14,7,48.02,12.65858,0,10,14/05/2013 07:00
JFK,2013,5,14,8,51.08,10.35702,0,10,14/05/2013 08:00
JFK,2013,5,14,9,53.06,8.05546,0,10,14/05/2013 09:00
JFK,2013,5,14,10,55.04,12.65858,0,10,14/05/2013 10:00
JFK,2013,5,14,11,55.94,10.35702,0,10,14/05/2013 11:00
JFK,2013,5,14,12,55.94,5.7539,0,10,14/05/2013 12:00
JFK,2013,5,14,13,59,13.80936,0,10,14/05/2013 13:00
JFK,2013,5,14,14,59,9.20624,0,10,14/05/2013 14:00
JFK,2013,5,14,15,59,6.90468,0,10,14/05/2013 15:00
JFK,2013,5,14,16,60.08,17.2617,0,10,14/05/2013 16:00
JFK,2013,5,14,17,55.94,14.96014,0,10,14/05/2013 17:00
JFK,2013,5,14,18,53.96,13.80936,0,10,14/05/2013 18:00
JFK,2013,5,14,19,51.98,14.96014,0,10,14/05/2013 19:00
JFK,2013,5,14,20,51.98,13.80936,0,10,14/05/2013 20:00
JFK,2013,5,14,21,51.98,10.35702,0,10,14/05/2013 21:00
JFK,2013,5,14,22,51.98,12.65858,0,10,14/05/2013 22:00
JFK,2013,5,14,23,51.98,10.35702,0,10,14/05/2013 23:00
JFK,2013,5,15,0,50,6.90468,0,10,15/05/2013 00:00
JFK,2013,5,15,1,50,11.5078,0,10,15/05/2013 01:00
JFK,2013,5,15,2,50,5.7539,0,10,15/05/2013 02:00
JFK,2013,5,15,3,51.08,6.90468,0,10,15/05/2013 03:00
JFK,2013,5,15,4,51.98,9.20624,0,10,15/05/2013 04:00
JFK,2013,5,15,5,51.98,4.60312,0,10,15/05/2013 05:00
JFK,2013,5,15,6,53.96,9.20624,0,10,15/05/2013 06:00
JFK,2013,5,15,7,55.04,11.5078,0,10,15/05/2013 07:00
JFK,2013,5,15,8,57.92,13.80936,0,10,15/05/2013 08:00
JFK,2013,5,15,9,59,12.65858,0,10,15/05/2013 09:00
JFK,2013,5,15,10,59,13.80936,0,10,15/05/2013 10:00
JFK,2013,5,15,11,57.02,12.65858,0,10,15/05/2013 11:00
JFK,2013,5,15,12,57.92,18.41248,0,10,15/05/2013 12:00
JFK,2013,5,15,13,62.06,17.2617,0,10,15/05/2013 13:00
JFK,2013,5,15,14,60.08,17.2617,0,10,15/05/2013 14:00
JFK,2013,5,15,15,60.08,19.56326,0.01,10,15/05/2013 15:00
JFK,2013,5,15,16,60.08,17.2617,0,10,15/05/2013 16:00
JFK,2013,5,15,17,62.06,18.41248,0,10,15/05/2013 17:00
JFK,2013,5,15,18,60.98,13.80936,0,10,15/05/2013 18:00
JFK,2013,5,15,19,59,13.80936,0,10,15/05/2013 19:00
JFK,2013,5,15,20,57.02,6.90468,0,10,15/05/2013 20:00
JFK,2013,5,15,21,57.02,6.90468,0,10,15/05/2013 21:00
JFK,2013,5,15,22,60.08,8.05546,0,10,15/05/2013 22:00
JFK,2013,5,15,23,59,3.45234,0.02,8,15/05/2013 23:00
JFK,2013,5,16,0,59,3.45234,0,9,16/05/2013 00:00
JFK,2013,5,16,1,57.92,3.45234,0,8,16/05/2013 01:00
JFK,2013,5,16,2,57.02,4.60312,0,7,16/05/2013 02:00
JFK,2013,5,16,3,59,4.60312,0,7,16/05/2013 03:00
JFK,2013,5,16,4,59,8.05546,0,9,16/05/2013 04:00
JFK,2013,5,16,5,62.96,3.45234,0,10,16/05/2013 05:00
JFK,2013,5,16,6,62.96,3.45234,0,10,16/05/2013 06:00
JFK,2013,5,16,7,66.02,0,0,10,16/05/2013 07:00
JFK,2013,5,16,8,66.02,4.60312,0,10,16/05/2013 08:00
JFK,2013,5,16,9,62.96,6.90468,0,10,16/05/2013 09:00
JFK,2013,5,16,10,62.96,6.90468,0,10,16/05/2013 10:00
JFK,2013,5,16,11,69.98,11.5078,0,10,16/05/2013 11:00
JFK,2013,5,16,12,71.96,10.35702,0,10,16/05/2013 12:00
JFK,2013,5,16,13,73.04,11.5078,0,10,16/05/2013 13:00
JFK,2013,5,16,14,69.98,13.80936,0,10,16/05/2013 14:00
JFK,2013,5,16,15,71.06,14.96014,0,10,16/05/2013 15:00
JFK,2013,5,16,16,69.98,17.2617,0,10,16/05/2013 16:00
JFK,2013,5,16,17,66.92,17.2617,0,10,16/05/2013 17:00
JFK,2013,5,16,18,64.94,17.2617,0,10,16/05/2013 18:00
JFK,2013,5,16,19,62.96,19.56326,0,10,16/05/2013 19:00
JFK,2013,5,16,20,59,8.05546,0,10,16/05/2013 20:00
JFK,2013,5,16,21,60.08,0,0,10,16/05/2013 21:00
JFK,2013,5,16,22,57.92,3.45234,0,10,16/05/2013 22:00
JFK,2013,5,16,23,57.92,5.7539,0,10,16/05/2013 23:00
JFK,2013,5,17,0,62.96,9.20624,0,10,17/05/2013 00:00
JFK,2013,5,17,1,66.02,10.35702,0,10,17/05/2013 01:00
JFK,2013,5,17,2,66.02,18.41248,0,10,17/05/2013 02:00
JFK,2013,5,17,3,60.98,9.20624,0,10,17/05/2013 03:00
JFK,2013,5,17,4,60.98,11.5078,0,10,17/05/2013 04:00
JFK,2013,5,17,5,60.08,13.80936,0,10,17/05/2013 05:00
JFK,2013,5,17,6,60.98,10.35702,0,10,17/05/2013 06:00
JFK,2013,5,17,7,62.06,12.65858,0,10,17/05/2013 07:00
JFK,2013,5,17,8,64.04,6.90468,0,10,17/05/2013 08:00
JFK,2013,5,17,9,64.04,9.20624,0,10,17/05/2013 09:00
JFK,2013,5,17,10,64.94,10.35702,0,10,17/05/2013 10:00
JFK,2013,5,17,11,66.92,14.96014,0,10,17/05/2013 11:00
JFK,2013,5,17,12,68,12.65858,0,10,17/05/2013 12:00
JFK,2013,5,17,13,68,8.05546,0,10,17/05/2013 13:00
JFK,2013,5,17,14,71.06,10.35702,0,10,17/05/2013 14:00
JFK,2013,5,17,15,71.96,11.5078,0,10,17/05/2013 15:00
JFK,2013,5,17,16,73.04,9.20624,0,10,17/05/2013 16:00
JFK,2013,5,17,17,71.06,4.60312,0,10,17/05/2013 17:00
JFK,2013,5,17,18,68,9.20624,0,10,17/05/2013 18:00
JFK,2013,5,17,19,64.04,5.7539,0,10,17/05/2013 19:00
JFK,2013,5,17,20,64.04,0,0,10,17/05/2013 20:00
JFK,2013,5,17,21,64.04,4.60312,0,10,17/05/2013 21:00
JFK,2013,5,17,22,62.06,0,0,10,17/05/2013 22:00
JFK,2013,5,17,23,57.92,4.60312,0,10,17/05/2013 23:00
JFK,2013,5,18,0,55.04,0,0,10,18/05/2013 00:00
JFK,2013,5,18,1,55.94,4.60312,0,10,18/05/2013 01:00
JFK,2013,5,18,2,55.94,0,0,10,18/05/2013 02:00
JFK,2013,5,18,3,55.04,3.45234,0,10,18/05/2013 03:00
JFK,2013,5,18,4,55.04,3.45234,0,10,18/05/2013 04:00
JFK,2013,5,18,5,55.04,0,0,10,18/05/2013 05:00
JFK,2013,5,18,6,57.02,3.45234,0,10,18/05/2013 06:00
JFK,2013,5,18,7,59,3.45234,0,10,18/05/2013 07:00
JFK,2013,5,18,8,59,5.7539,0,10,18/05/2013 08:00
JFK,2013,5,18,9,60.98,5.7539,0,10,18/05/2013 09:00
JFK,2013,5,18,10,60.98,8.05546,0,10,18/05/2013 10:00
JFK,2013,5,18,11,62.06,3.45234,0,10,18/05/2013 11:00
JFK,2013,5,18,12,62.06,6.90468,0,10,18/05/2013 12:00
JFK,2013,5,18,13,60.98,6.90468,0,10,18/05/2013 13:00
JFK,2013,5,18,14,60.08,5.7539,0,10,18/05/2013 14:00
JFK,2013,5,18,15,59,5.7539,0,10,18/05/2013 15:00
JFK,2013,5,18,16,59,5.7539,0.01,10,18/05/2013 16:00
JFK,2013,5,18,17,57.92,8.05546,0,10,18/05/2013 17:00
JFK,2013,5,18,18,57.92,8.05546,0,10,18/05/2013 18:00
JFK,2013,5,18,19,57.92,6.90468,0,10,18/05/2013 19:00
JFK,2013,5,18,20,57.92,8.05546,0,10,18/05/2013 20:00
JFK,2013,5,18,21,57.92,11.5078,0,10,18/05/2013 21:00
JFK,2013,5,18,22,57.92,9.20624,0,10,18/05/2013 22:00
JFK,2013,5,18,23,57.02,6.90468,0,10,18/05/2013 23:00
JFK,2013,5,19,0,57.02,6.90468,0,10,19/05/2013 00:00
JFK,2013,5,19,1,57.02,8.05546,0,10,19/05/2013 01:00
JFK,2013,5,19,2,55.94,11.5078,0,10,19/05/2013 02:00
JFK,2013,5,19,3,55.4,12.65858,0.04,10,19/05/2013 03:00
JFK,2013,5,19,4,55.94,11.5078,0.04,6,19/05/2013 04:00
JFK,2013,5,19,5,55.94,8.05546,0.02,7,19/05/2013 05:00
JFK,2013,5,19,6,55.94,9.20624,0.03,10,19/05/2013 06:00
JFK,2013,5,19,7,55.94,9.20624,0,9,19/05/2013 07:00
JFK,2013,5,19,8,57.02,9.20624,0,6,19/05/2013 08:00
JFK,2013,5,19,9,55.94,13.80936,0.02,4,19/05/2013 09:00
JFK,2013,5,19,10,57.02,12.65858,0.01,3,19/05/2013 10:00
JFK,2013,5,19,11,57.02,14.96014,0.02,2.5,19/05/2013 11:00
JFK,2013,5,19,12,57.02,13.80936,0.01,2,19/05/2013 12:00
JFK,2013,5,19,13,57.2,14.96014,0.08,1.5,19/05/2013 13:00
JFK,2013,5,19,14,57.02,17.2617,0.03,1.5,19/05/2013 14:00
JFK,2013,5,19,15,57.02,11.5078,0.01,2.5,19/05/2013 15:00
JFK,2013,5,19,16,57.2,14.96014,0.03,2,19/05/2013 16:00
JFK,2013,5,19,17,57.02,12.65858,0.03,1.25,19/05/2013 17:00
JFK,2013,5,19,18,57.02,12.65858,0.04,2,19/05/2013 18:00
JFK,2013,5,19,19,57.02,12.65858,0.01,2.5,19/05/2013 19:00
JFK,2013,5,19,20,57.2,11.5078,0.01,1,19/05/2013 20:00
JFK,2013,5,19,21,57.2,9.20624,0,0.5,19/05/2013 21:00
JFK,2013,5,19,22,57.02,3.45234,0,0.25,19/05/2013 22:00
JFK,2013,5,19,23,57.02,4.60312,0,0.25,19/05/2013 23:00
JFK,2013,5,20,0,57.02,4.60312,0.02,0.25,20/05/2013 00:00
JFK,2013,5,20,1,57.02,5.7539,0,0.5,20/05/2013 01:00
JFK,2013,5,20,2,57.02,0,0,0.5,20/05/2013 02:00
JFK,2013,5,20,3,57.02,0,0,0.5,20/05/2013 03:00
JFK,2013,5,20,4,57.92,0,0,0.5,20/05/2013 04:00
JFK,2013,5,20,5,57.92,0,0,1,20/05/2013 05:00
JFK,2013,5,20,6,57.92,0,0,0.5,20/05/2013 06:00
JFK,2013,5,20,7,59,0,0,0.5,20/05/2013 07:00
JFK,2013,5,20,8,60.08,3.45234,0,0.75,20/05/2013 08:00
JFK,2013,5,20,9,62.96,5.7539,0,1,20/05/2013 09:00
JFK,2013,5,20,10,66.02,5.7539,0,3,20/05/2013 10:00
JFK,2013,5,20,11,69.08,9.20624,0,8,20/05/2013 11:00
JFK,2013,5,20,12,71.06,10.35702,0,9,20/05/2013 12:00
JFK,2013,5,20,13,71.06,13.80936,0,8,20/05/2013 13:00
JFK,2013,5,20,14,66.92,10.35702,0,7,20/05/2013 14:00
JFK,2013,5,20,15,68,10.35702,0,8,20/05/2013 15:00
JFK,2013,5,20,16,69.98,13.80936,0,7,20/05/2013 16:00
JFK,2013,5,20,17,68,16.11092,0,9,20/05/2013 17:00
JFK,2013,5,20,18,66.02,13.80936,0,8,20/05/2013 18:00
JFK,2013,5,20,19,62.96,5.7539,0,8,20/05/2013 19:00
JFK,2013,5,20,20,62.96,5.7539,0,8,20/05/2013 20:00
JFK,2013,5,20,21,62.06,0,0,8,20/05/2013 21:00
JFK,2013,5,20,22,62.06,3.45234,0,8,20/05/2013 22:00
JFK,2013,5,20,23,62.96,5.7539,0,8,20/05/2013 23:00
JFK,2013,5,21,0,62.06,3.45234,0,7,21/05/2013 00:00
JFK,2013,5,21,1,62.6,0,0,6,21/05/2013 01:00
JFK,2013,5,21,2,60.98,0,0,5,21/05/2013 02:00
JFK,2013,5,21,3,60.98,5.7539,0,4,21/05/2013 03:00
JFK,2013,5,21,4,60.98,5.7539,0,0.5,21/05/2013 04:00
JFK,2013,5,21,5,60.98,3.45234,0,0.25,21/05/2013 05:00
JFK,2013,5,21,6,62.6,4.60312,0,0.25,21/05/2013 06:00
JFK,2013,5,21,7,64.94,6.90468,0,1,21/05/2013 07:00
JFK,2013,5,21,8,66.92,9.20624,0,1,21/05/2013 08:00
JFK,2013,5,21,9,69.98,13.80936,0,3,21/05/2013 09:00
JFK,2013,5,21,10,75.92,14.96014,0,6,21/05/2013 10:00
JFK,2013,5,21,11,75.02,9.20624,0,6,21/05/2013 11:00
JFK,2013,5,21,12,75.92,11.5078,0,8,21/05/2013 12:00
JFK,2013,5,21,13,75.92,13.80936,0,10,21/05/2013 13:00
JFK,2013,5,21,14,75.92,14.96014,0,10,21/05/2013 14:00
JFK,2013,5,21,15,75.02,16.11092,0,9,21/05/2013 15:00
JFK,2013,5,21,16,73.04,16.11092,0,8,21/05/2013 16:00
JFK,2013,5,21,17,71.06,18.41248,0,9,21/05/2013 17:00
JFK,2013,5,21,18,68,12.65858,0,8,21/05/2013 18:00
JFK,2013,5,21,19,66.02,6.90468,0,8,21/05/2013 19:00
JFK,2013,5,21,20,64.94,3.45234,0,8,21/05/2013 20:00
JFK,2013,5,21,21,64.94,5.7539,0,9,21/05/2013 21:00
JFK,2013,5,21,22,64.94,8.05546,0,10,21/05/2013 22:00
JFK,2013,5,21,23,64.94,10.35702,0,10,21/05/2013 23:00
JFK,2013,5,22,0,64.04,6.90468,0,9,22/05/2013 00:00
JFK,2013,5,22,1,62.96,4.60312,0,8,22/05/2013 01:00
JFK,2013,5,22,2,64.04,0,0,9,22/05/2013 02:00
JFK,2013,5,22,3,64.04,3.45234,0,8,22/05/2013 03:00
JFK,2013,5,22,4,64.04,0,0,8,22/05/2013 04:00
JFK,2013,5,22,5,64.4,5.7539,0,6,22/05/2013 05:00
JFK,2013,5,22,6,62.96,10.35702,0,3,22/05/2013 06:00
JFK,2013,5,22,7,60.08,16.11092,0,0.5,22/05/2013 07:00
JFK,2013,5,22,8,60.8,10.35702,0,0.25,22/05/2013 08:00
JFK,2013,5,22,9,59,9.20624,0,0.5,22/05/2013 09:00
JFK,2013,5,22,10,62.06,34.52,0,2.5,22/05/2013 10:00
JFK,2013,5,22,11,66.92,0,0,3,22/05/2013 11:00
JFK,2013,5,22,12,69.08,0,0,3,22/05/2013 12:00
JFK,2013,5,22,13,68,5.7539,0,3,22/05/2013 13:00
JFK,2013,5,22,14,69.08,3.45234,0,3,22/05/2013 14:00
JFK,2013,5,22,15,71.06,5.7539,0,3,22/05/2013 15:00
JFK,2013,5,22,16,71.6,10.35702,0,7,22/05/2013 16:00
JFK,2013,5,22,17,69.98,6.90468,0,7,22/05/2013 17:00
JFK,2013,5,22,18,68,6.90468,0,6,22/05/2013 18:00
JFK,2013,5,22,19,66.02,10.35702,0,6,22/05/2013 19:00
JFK,2013,5,22,20,66.02,18.41248,0,8,22/05/2013 20:00
JFK,2013,5,22,21,64.94,16.11092,0,8,22/05/2013 21:00
JFK,2013,5,22,22,64.04,12.65858,0,9,22/05/2013 22:00
JFK,2013,5,22,23,62.96,12.65858,0,8,22/05/2013 23:00
JFK,2013,5,23,0,62.96,9.20624,0,8,23/05/2013 00:00
JFK,2013,5,23,1,62.6,9.20624,0,7,23/05/2013 01:00
JFK,2013,5,23,2,62.06,14.96014,0,6,23/05/2013 02:00
JFK,2013,5,23,3,62.96,13.80936,0,6,23/05/2013 03:00
JFK,2013,5,23,4,62.96,12.65858,0,7,23/05/2013 04:00
JFK,2013,5,23,5,62.96,13.80936,0,6,23/05/2013 05:00
JFK,2013,5,23,6,62.6,14.96014,0,3,23/05/2013 06:00
JFK,2013,5,23,7,62.96,9.20624,0.01,2,23/05/2013 07:00
JFK,2013,5,23,8,64.4,11.5078,0,2,23/05/2013 08:00
JFK,2013,5,23,9,66.2,13.80936,0,7,23/05/2013 09:00
JFK,2013,5,23,10,66.92,18.41248,0,8,23/05/2013 10:00
JFK,2013,5,23,11,71.06,20.71404,0,10,23/05/2013 11:00
JFK,2013,5,23,12,71.06,23.0156,0,10,23/05/2013 12:00
JFK,2013,5,23,13,68,26.46794,0,2,23/05/2013 13:00
JFK,2013,5,23,14,66.2,27.61872,0,1.25,23/05/2013 14:00
JFK,2013,5,23,15,64.94,27.61872,0,3,23/05/2013 15:00
JFK,2013,5,23,16,64.4,26.46794,0,0.5,23/05/2013 16:00
JFK,2013,5,23,17,64.94,23.0156,0,3,23/05/2013 17:00
JFK,2013,5,23,18,62.96,23.0156,0,0.25,23/05/2013 18:00
JFK,2013,5,23,19,64.4,23.0156,0,2,23/05/2013 19:00
JFK,2013,5,23,20,62.96,21.86482,0,0.5,23/05/2013 20:00
JFK,2013,5,23,21,62.96,25.31716,0,3,23/05/2013 21:00
JFK,2013,5,23,22,62.06,17.2617,0,5,23/05/2013 22:00
JFK,2013,5,23,23,62.06,20.71404,0,10,23/05/2013 23:00
JFK,2013,5,24,0,60.98,17.2617,0.02,2,24/05/2013 00:00
JFK,2013,5,24,1,60.98,14.96014,0.02,0.25,24/05/2013 01:00
JFK,2013,5,24,2,60.8,0,0.07,6,24/05/2013 02:00
JFK,2013,5,24,3,60.98,4.60312,0,8,24/05/2013 03:00
JFK,2013,5,24,4,60.98,5.7539,0,10,24/05/2013 04:00
JFK,2013,5,24,5,62.96,8.05546,0.01,6,24/05/2013 05:00
JFK,2013,5,24,6,62.96,5.7539,0.01,9,24/05/2013 06:00
JFK,2013,5,24,7,64.04,4.60312,0,7,24/05/2013 07:00
JFK,2013,5,24,8,64.94,5.7539,0,7,24/05/2013 08:00
JFK,2013,5,24,9,66.92,5.7539,0,8,24/05/2013 09:00
JFK,2013,5,24,10,69.8,23.0156,0,10,24/05/2013 10:00
JFK,2013,5,24,11,60.98,17.2617,0,10,24/05/2013 11:00
JFK,2013,5,24,12,57.92,16.11092,0,10,24/05/2013 12:00
JFK,2013,5,24,13,55.04,18.41248,0,10,24/05/2013 13:00
JFK,2013,5,24,14,51.98,24.16638,0,7,24/05/2013 14:00
JFK,2013,5,24,15,51.98,20.71404,0.03,6,24/05/2013 15:00
JFK,2013,5,24,16,51.98,16.11092,0.01,8,24/05/2013 16:00
